RegionID,RegionName,City,State,Metro,CountyName,2015-01,2016-01,2016-02,B01001_011E,B01001_035E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B03001_003E,B19013_001E,B19113_001E,B25001_001E,B25002_002E,B25003_002E,B25075_023E,B25075_024E,B25075_025E,B25002_003E,B25077_001E,B25064_001E
97940.0,95035,Milpitas,CA,San Jose,Santa Clara,476.0,528.0,529.0,3018,2521,14106,1615,329,43964,486,5739,3396,11540,98899,102025,20703,20052,12963,5360,1560,577,651,547400,1798
96934.0,92592,Temecula,CA,Riverside,Riverside,180.0,186.0,186.0,1739,1720,54956,2558,1351,7836,341,3140,4376,15382,89541,96446,24369,22533,16991,1826,403,243,1836,333200,1709
65779.0,19111,Philadelphia,PA,Philadelphia,Philadelphia,106.0,108.0,107.0,3312,3385,38663,15667,165,6917,11,5662,2282,11295,43813,50622,25623,23754,13370,36,27,6,1869,174600,914
84460.0,60402,Berwyn,IL,Chicago,Cook,137.0,142.0,141.0,2236,2814,44055,4134,198,1567,0,12421,1881,37079,53129,61372,23500,21135,13227,81,0,71,2365,171300,900
60599.0,07093,West New York,NJ,New York,Hudson,221.0,224.0,223.0,3296,2686,37578,2545,501,3657,100,15740,2787,48351,46987,48100,25754,23558,5326,910,140,89,2196,316200,1174
62026.0,11215,New York,NY,New York,Kings,859.0,978.0,984.0,3699,4617,51762,3386,169,5481,0,5654,3704,12753,99040,126566,31230,28984,10786,2126,2358,4805,2246,937700,1860
61788.0,10312,New York,NY,New York,Richmond,260.0,268.0,268.0,1929,1697,56462,555,22,3204,0,360,502,5435,87946,99701,22102,21208,17732,5541,1161,539,894,468200,1280
93205.0,80015,Centennial,CO,Denver,Arapahoe,151.0,173.0,174.0,1806,2170,48633,5898,212,5097,125,1802,3052,7825,82730,92390,22323,21626,17074,383,67,50,697,246400,1321
65810.0,19143,Philadelphia,PA,Philadelphia,Philadelphia,53.0,50.0,50.0,2486,3532,7056,53805,199,951,5,396,1661,1242,30391,40434,30434,25496,13331,194,19,80,4938,83500,826
70829.0,30044,Lawrenceville,GA,Atlanta,Gwinnett,76.0,84.0,84.0,2613,3036,33931,23217,284,10815,0,13229,2098,24152,51604,54636,29405,27263,16576,44,9,117,2142,140400,1108
84611.0,60609,Chicago,IL,Chicago,Cook,124.0,123.0,123.0,2114,2504,29806,16495,332,3295,6,11237,1234,31827,32379,36428,24210,19012,8013,202,9,1,5198,163700,791
61623.0,10009,New York,NY,New York,New York,1266.0,1314.0,1311.0,3933,4789,36949,4182,49,9291,130,8982,2223,15844,61154,62253,31364,29860,2353,603,355,667,1504,685900,1470
73233.0,34953,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,79.0,97.0,98.0,2498,1823,45907,11801,138,1256,0,2821,2556,15451,51619,57152,22738,20180,15857,116,96,55,2558,124800,1287
96467.0,91709,Chino Hills,CA,Riverside,San Bernardino,294.0,303.0,304.0,2258,1841,38599,3217,203,24259,110,5955,3844,22052,97609,105911,24261,23039,18258,7102,1056,563,1222,489700,1825
84641.0,60641,Chicago,IL,Chicago,Cook,208.0,209.0,208.0,2951,2995,46030,1910,133,3383,107,18362,2535,38982,48786,57869,27016,24403,11738,601,104,99,2613,254700,903
66705.0,20906,Silver Spring,MD,Washington,Montgomery,203.0,203.0,203.0,2354,2210,25405,18863,89,7602,41,14262,2471,21135,73282,80631,25966,24472,15829,1592,244,49,1494,304200,1556
96477.0,91730,Rancho Cucamonga,CA,Riverside,San Bernardino,243.0,252.0,252.0,3389,3281,41747,7342,309,7647,149,5325,4460,26795,61952,67668,24223,22819,11218,449,4,89,1404,289900,1407
84621.0,60619,Chicago,IL,Chicago,Cook,103.0,97.0,98.0,1724,1886,533,62437,0,162,19,196,898,838,34153,43600,32405,25722,10811,69,29,49,6683,145400,863
95770.0,89031,North Las Vegas,NV,Las Vegas,Clark,99.0,107.0,107.0,2359,2260,37286,10924,623,4274,317,6186,3650,20577,60644,65621,21502,19604,12902,79,3,17,1898,136800,1355
76953.0,44035,Elyria,OH,Cleveland,Lorain,65.0,65.0,65.0,2236,2339,51330,8004,176,365,59,390,3283,3071,44562,51807,29115,26698,16609,9,12,7,2417,101800,722
94890.0,85308,Glendale,AZ,Phoenix,Maricopa,126.0,134.0,135.0,2051,2331,54863,1678,414,3308,68,1079,2252,8001,68166,83102,26200,23757,16445,365,50,62,2443,196800,1106
96656.0,92114,San Diego,CA,San Diego,San Diego,257.0,274.0,277.0,2682,2397,16187,14911,236,17528,665,16599,3179,27840,57287,61531,18439,17589,11822,281,58,64,850,282600,1204
97319.0,93536,Lancaster,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,127.0,135.0,136.0,3028,2154,49251,10887,564,3389,120,3615,3487,21166,70724,77663,23215,21294,15372,392,68,121,1921,215100,1290
97118.0,93065,Simi Valley,CA,Ventura,Ventura,277.0,294.0,295.0,2276,1852,57115,853,737,6612,89,4356,2511,18816,94173,103308,24532,23856,17625,4567,1698,438,676,450500,1738
62043.0,11233,New York,NY,New York,Kings,459.0,494.0,497.0,1950,3433,3242,57964,115,1172,0,5874,1270,10016,34432,39712,30293,26412,5967,2779,494,238,3881,547500,1053
97073.0,92880,Eastvale,CA,Riverside,Riverside,174.0,176.0,175.0,2040,1839,32782,4602,686,14358,202,5790,2767,23586,101303,102713,15748,15208,11799,1487,101,90,540,390300,1978
96186.0,90631,La Habra,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,330.0,352.0,354.0,2851,2734,42238,675,304,6356,88,16168,3070,38708,66553,73226,22265,21380,12943,3028,979,609,885,420400,1306
97075.0,92882,Corona,CA,Riverside,Riverside,221.0,229.0,229.0,2514,2383,51851,2271,493,6574,357,6198,2444,33260,71793,78722,21174,20168,13063,1457,139,108,1006,337600,1245
97740.0,94533,Fairfield,CA,Vallejo,Solano,179.0,193.0,195.0,2657,3049,30723,11749,426,9367,983,12106,5280,23313,56973,62207,24291,22620,11543,407,19,71,1671,213400,1152
96000.0,90019,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,499.0,523.0,526.0,3014,2897,25153,14410,605,10155,78,14979,2226,31708,43244,45055,25687,24161,6506,2242,1341,920,1526,639400,1135
96411.0,91402,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,255.0,265.0,267.0,3288,2853,33377,1861,288,10857,49,23194,1155,51332,39009,39718,19371,18499,6450,199,21,7,872,288400,1064
61169.0,08753,Toms River,NJ,New York,Ocean,150.0,152.0,152.0,2513,1990,58435,1416,39,2252,0,673,949,5415,75480,87610,26169,23515,18635,1344,359,179,2654,287500,1359
62120.0,11434,New York,NY,New York,Queens,281.0,304.0,305.0,2068,2712,1900,56698,26,1021,12,4484,1114,7274,58178,68162,21933,20569,10119,1440,126,90,1364,369700,1118
97745.0,94538,Fremont,CA,San Francisco,Alameda,477.0,540.0,543.0,2637,3380,20515,2856,398,27966,396,7705,4014,13030,87652,92791,21652,20647,10146,4477,363,109,1005,495100,1655
67657.0,23322,Chesapeake,VA,Virginia Beach,Chesapeake City,135.0,137.0,137.0,1986,1295,50213,7566,185,1933,206,375,1709,2821,92509,101189,20215,19230,16637,1473,225,13,985,324600,1552
91889.0,77379,Tomball,TX,Houston,Harris,84.0,87.0,87.0,2200,1836,54595,6000,589,6950,15,2887,1706,11546,97864,109029,25620,24196,19349,496,184,130,1424,193700,1095
62179.0,11691,New York,NY,New York,Queens,264.0,262.0,263.0,2054,1887,23497,29686,141,1848,67,5729,1609,17701,39986,50895,21374,19390,4887,1080,317,115,1984,431200,1037
96501.0,91761,Ontario,CA,Riverside,San Bernardino,225.0,236.0,236.0,2025,2424,34541,4006,480,3681,73,14540,2571,41180,61270,61639,16634,15863,10280,126,25,60,771,274200,1311
62190.0,11706,Bay Shore,NY,New York,Suffolk,176.0,176.0,176.0,2806,2716,36247,11693,306,2136,0,12791,2692,26701,74784,84329,22207,19686,13603,1038,141,150,2521,319100,1345
97711.0,94501,Alameda,CA,San Francisco,Alameda,492.0,555.0,557.0,2354,2044,31489,5285,247,17524,433,2525,5068,8494,70935,84558,26829,25121,10190,4418,2117,627,1708,617000,1351
60560.0,07047,North Bergen,NJ,New York,Hudson,177.0,183.0,182.0,2445,2916,42883,1826,68,3909,0,11680,1748,45588,54365,56751,23638,21968,9425,954,194,29,1670,292600,1155
95817.0,89121,Las Vegas,NV,Las Vegas,Clark,83.0,91.0,91.0,2017,2068,41582,6619,574,2773,290,9118,2035,24645,37427,42459,28405,23831,11453,79,9,72,4574,109600,877
91221.0,76063,Mansfield,TX,Dallas-Fort Worth,Tarrant,84.0,95.0,95.0,1355,1671,47645,9313,91,2875,0,2404,2641,10031,86907,101335,22154,21248,16628,293,34,197,906,182600,1135
60081.0,06010,Bristol,CT,Hartford,Hartford,124.0,125.0,125.0,2263,2177,53598,1911,107,1178,107,1650,1997,6476,60222,74047,27123,25186,16845,163,70,40,1937,198900,904
67720.0,23452,Virginia Beach,VA,Virginia Beach,Virginia Beach City,145.0,148.0,148.0,2879,2546,42973,10577,187,2828,65,513,2929,4552,62579,72340,23968,22445,14095,1171,295,301,1523,237800,1187
91941.0,77450,Cinco Ranch,TX,Houston,Fort Bend,99.0,103.0,103.0,1819,2155,54643,4052,123,10266,0,2180,2005,14014,99732,113054,25530,24416,17425,464,49,115,1114,203300,1208
67732.0,23464,Virginia Beach,VA,Virginia Beach,Virginia Beach City,131.0,134.0,134.0,3092,2844,45391,16014,233,7582,183,845,3758,4677,72164,80353,27769,26421,18815,200,20,62,1348,249600,1322
76971.0,44060,Mentor,OH,Cleveland,Lake,91.0,91.0,91.0,1603,1691,58356,964,54,720,0,48,485,516,65811,81320,26452,24983,20540,114,69,61,1469,164600,879
84640.0,60640,Chicago,IL,Chicago,Cook,208.0,210.0,211.0,3979,4611,40335,11836,254,7601,46,1943,2584,8184,46423,72163,37494,34141,10734,777,579,180,3353,270600,877
96197.0,90660,Pico Rivera,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,294.0,311.0,313.0,2375,2205,31682,767,488,1780,53,27441,1475,57886,56607,62967,17061,16456,11143,783,75,172,605,328400,1235
81295.0,53215,Milwaukee,WI,Milwaukee,Milwaukee,62.0,63.0,63.0,2339,2302,43417,4532,589,1642,16,9175,2619,39845,33129,35050,21155,19374,8207,19,12,23,1781,111100,742
97743.0,94536,Fremont,CA,San Francisco,Alameda,454.0,531.0,535.0,1958,2539,26964,3047,450,28054,333,6313,5535,13177,92107,101327,25085,23858,14013,6663,1784,275,1227,564400,1550
65791.0,19124,Philadelphia,PA,Philadelphia,Philadelphia,63.0,65.0,65.0,2312,2439,22449,25058,206,3061,94,10377,2770,22422,29703,31742,25618,21820,11886,8,0,12,3798,91200,846
93133.0,79924,El Paso,TX,El Paso,El Paso,66.0,66.0,66.0,1777,2203,49619,4317,79,967,2,2461,1298,40357,41215,45284,21530,19674,12649,18,0,26,1856,97500,787
98040.0,95206,Stockton,CA,Stockton,San Joaquin,113.0,125.0,126.0,2369,2251,23195,9380,439,11639,277,17194,3200,37243,42404,42998,18085,16262,8986,86,82,49,1823,134800,1092
60642.0,07305,Jersey City,NJ,New York,Hudson,213.0,225.0,224.0,2006,2432,12955,32326,202,10048,0,5089,2078,13388,49101,56763,24852,21344,9130,473,125,106,3508,302400,1116
69823.0,28277,Charlotte,NC,Charlotte,Mecklenburg,119.0,126.0,126.0,1433,1617,51090,3703,196,6746,0,753,1906,4112,93942,112851,25538,24176,17565,1939,780,174,1362,277400,1192
95804.0,89108,Las Vegas,NV,Las Vegas,Clark,94.0,103.0,103.0,3020,2543,42640,11137,715,2399,421,10493,3829,27287,41672,45802,28047,24208,11069,45,0,23,3839,107500,961
91744.0,77095,Cypress,TX,Houston,Harris,80.0,85.0,85.0,2031,2366,44926,10333,312,8408,27,3829,2092,15780,88555,102977,24413,23569,16885,38,0,0,844,168400,1095
77400.0,45011,Hamilton,OH,Cincinnati,Butler,87.0,90.0,91.0,1750,2348,56868,7177,72,1642,53,1326,1612,4213,61300,76853,25908,23229,16577,92,35,45,2679,174300,780
62084.0,11372,New York,NY,New York,Queens,436.0,397.0,387.0,3259,3028,38705,1651,170,12949,85,7926,1716,36372,46402,47977,25899,24346,7432,889,318,57,1553,264300,1298
96245.0,90813,Long Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,323.0,333.0,335.0,2533,2651,31721,6787,1078,8749,98,7193,4391,40075,31215,31496,17742,16558,2312,209,21,0,1184,300800,959
61813.0,10473,New York,NY,New York,Bronx,234.0,231.0,231.0,2074,2101,14857,25204,318,1274,0,16694,1601,35398,36729,42843,21725,20427,5804,735,80,33,1298,375400,860
66825.0,21215,Baltimore,MD,Baltimore,Baltimore City,88.0,86.0,86.0,1870,2008,10121,50831,263,448,92,667,1341,1354,34968,44512,27152,22778,11460,231,15,66,4374,131000,905
63776.0,14850,Ithaca,NY,Ithaca,Tompkins,142.0,148.0,148.0,2744,2452,48800,3697,172,9786,0,786,2406,3858,46423,77138,26622,24265,10917,347,140,80,2357,208100,1001
97721.0,94513,Brentwood,CA,San Francisco,Contra Costa,211.0,229.0,230.0,1273,1224,42676,2803,319,4537,99,2811,3684,14696,89607,100157,19034,18113,13246,2389,314,79,921,369100,1854
78823.0,47906,West Lafayette,IN,"Lafayette-West Lafayette, IN",Tippecanoe,87.0,89.0,89.0,2636,1784,55269,1877,69,10386,44,330,1554,3026,36813,75404,24897,22959,9356,242,16,11,1938,169000,862
97979.0,95111,San Jose,CA,San Jose,Santa Clara,387.0,416.0,416.0,2811,2088,27612,2032,418,21292,274,6820,2459,31692,57047,59113,15986,15362,8613,1422,167,31,624,341400,1282
62036.0,11225,New York,NY,New York,Kings,486.0,587.0,592.0,2866,2973,11230,43604,145,1274,40,2535,785,5300,43543,50988,24416,22790,3315,1125,632,425,1626,616600,1183
96221.0,90731,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,365.0,383.0,384.0,2635,2191,42331,4454,499,3172,351,6718,4823,33033,49786,56741,24348,22140,7093,2162,423,172,2208,445500,1125
72578.0,33411,Royal Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,122.0,134.0,135.0,1441,2069,47599,13868,234,2678,6,974,1324,12797,61552,74771,27853,23256,17519,549,189,142,4597,198200,1215
97995.0,95127,San Jose,CA,San Jose,Santa Clara,415.0,448.0,447.0,2927,2437,23399,1605,489,15533,158,20725,2589,36904,70692,71984,17044,16644,10283,2560,822,341,400,434400,1564
74242.0,37211,Nashville,TN,Nashville,Davidson,107.0,118.0,120.0,4140,4674,49428,13210,86,4379,62,8405,2423,18112,41817,47234,32392,29593,13041,72,7,16,2799,162200,844
95811.0,89115,Las Vegas,NV,Las Vegas,Clark,80.0,91.0,91.0,2781,2460,33182,11081,252,2052,451,11152,3176,32670,33469,34289,21867,17727,6157,31,5,22,4140,78400,842
62021.0,11210,New York,NY,New York,Kings,374.0,412.0,415.0,2228,2214,21138,39146,47,3003,9,2717,982,4916,56052,65007,23509,21906,10008,2842,1191,607,1603,480500,1130
97222.0,93306,Bakersfield,CA,Bakersfield,Kern,106.0,113.0,114.0,2733,2286,49186,2043,317,2109,51,12783,2421,41547,52203,53815,22535,20905,12940,370,25,81,1630,149800,941
70511.0,29483,Summerville,SC,Charleston,Dorchester,96.0,103.0,103.0,2404,2417,50135,14140,623,697,16,746,1589,3343,50872,60460,26903,24739,16857,429,239,98,2164,153100,970
58710.0,02301,Brockton,MA,Boston,Plymouth,142.0,155.0,155.0,1819,2115,25226,25603,134,1226,6,4793,2287,5903,43694,51868,24063,21338,10230,116,41,52,2725,233500,1043
62024.0,11213,New York,NY,New York,Kings,420.0,446.0,448.0,2372,2651,12446,43740,161,1055,0,4302,1052,6654,34804,41430,26184,23671,3577,1477,678,222,2513,599600,1064
67114.0,22003,Annandale,VA,Washington,Fairfax,288.0,286.0,287.0,1623,1936,36765,4204,153,13311,24,3295,2120,14951,92176,104420,19871,19195,12692,4975,570,207,676,476600,1534
97852.0,94806,San Pablo,CA,San Francisco,Contra Costa,240.0,274.0,277.0,2628,2398,28762,11790,340,10480,205,5284,3240,26390,52173,56202,20643,19069,9118,580,34,140,1574,237000,1184
97024.0,92805,Anaheim,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,325.0,355.0,359.0,3314,3355,56375,1291,207,4773,281,5961,1951,54482,54422,52299,18842,17776,7127,804,55,18,1066,366000,1320
91732.0,77083,Mission Bend,TX,Houston,Fort Bend,69.0,75.0,76.0,2394,2648,24716,20869,168,17149,18,8370,1874,27383,52075,55874,22166,20789,14683,0,0,23,1377,116100,968
74156.0,37075,Hendersonville,TN,Nashville,Sumner,103.0,111.0,111.0,1624,1775,53904,5030,255,1328,0,617,623,2021,62682,75435,24711,23281,17049,644,255,157,1430,207800,937
97471.0,93906,Salinas,CA,Salinas,Monterey,227.0,245.0,245.0,2449,2684,43520,1490,290,6357,174,9532,2166,44212,55082,57915,17837,16935,8375,210,30,91,902,257400,1230
58660.0,02148,Malden,MA,Boston,Middlesex,233.0,250.0,251.0,3104,3121,33741,7968,143,14338,0,1459,2644,6717,55407,64456,24104,22866,9469,520,79,63,1238,328700,1265
97991.0,95123,San Jose,CA,San Jose,Santa Clara,432.0,470.0,469.0,2123,2412,39546,2458,246,12088,145,5194,4925,20100,90881,97154,22443,21724,13853,6618,990,154,719,531600,1810
97225.0,93309,Bakersfield,CA,Bakersfield,Kern,114.0,120.0,121.0,2704,2593,43535,6278,270,2587,277,4889,2795,25262,47369,52802,23379,21683,9970,277,40,24,1696,158100,907
92224.0,78045,Laredo,TX,Laredo,Webb,95.0,94.0,94.0,2128,2149,56180,401,326,736,7,2016,339,54805,62310,65327,17215,16253,12621,359,33,35,962,156200,1056
60518.0,07002,Bayonne,NJ,New York,Hudson,152.0,155.0,155.0,2634,2427,47741,6606,259,5648,19,2728,1762,13580,55224,62230,27360,25292,9483,926,88,85,2068,324400,1133
84504.0,60453,Oak Lawn,IL,Chicago,Cook,131.0,129.0,129.0,1809,1894,48948,2782,35,946,0,3009,1292,9469,57410,72973,23272,21733,17681,190,0,58,1539,190600,997
72361.0,33023,Miramar,FL,Miami-Fort Lauderdale,Broward,112.0,123.0,124.0,2221,2212,24151,36877,76,1789,0,2591,2621,17306,42204,47647,21203,19435,13282,23,7,21,1768,139300,1126
98319.0,95624,Elk Grove,CA,Sacramento,Sacramento,165.0,178.0,179.0,1982,1734,33160,5914,742,15886,950,3204,3275,10386,80233,89113,20283,19265,14631,758,132,102,1018,270400,1467
84542.0,60506,Aurora,IL,Chicago,Kane,96.0,99.0,99.0,1562,1823,33740,6814,283,1208,8,11844,2487,21887,56582,67181,19560,17923,11744,87,0,19,1637,169400,949
60368.0,06516,West Haven,CT,New Haven,New Haven,134.0,135.0,135.0,2027,1626,36330,12190,204,1918,5,2790,1853,10647,49993,62213,22245,20463,11153,101,9,57,1782,210300,1081
72199.0,32765,Oviedo,FL,Orlando,Seminole,119.0,127.0,127.0,2108,1977,48533,5209,159,3477,39,636,1826,11279,67285,80898,20817,18383,13177,291,39,129,2434,225200,1257
96826.0,92346,Highland,CA,Riverside,San Bernardino,158.0,172.0,173.0,1903,1849,35275,7047,509,4972,41,7534,3467,23700,59995,68664,17807,16641,11172,609,43,25,1166,237300,984
90795.0,75243,Dallas,TX,Dallas-Fort Worth,Dallas,77.0,90.0,91.0,2444,3087,28421,24283,58,4461,53,1549,1239,15482,36010,39926,29375,24137,6632,146,24,0,5238,188700,737
86026.0,63376,Saint Peters,MO,St. Louis,Saint Charles,111.0,121.0,121.0,2362,2619,66379,3274,67,1567,5,294,888,2120,74390,87343,28225,27349,22805,35,0,96,876,170100,922
78085.0,46307,Crown Point,IN,Chicago,Lake,101.0,103.0,103.0,2205,1466,52445,3191,109,1160,10,2265,1146,5511,69935,82586,23516,22291,18445,407,108,55,1225,187400,921
65801.0,19134,Philadelphia,PA,Philadelphia,Philadelphia,52.0,50.0,49.0,2222,2580,31066,14821,671,925,46,13104,2998,28685,24698,24312,23223,19763,10023,49,23,57,3460,75600,863
74101.0,37013,Nashville,TN,Nashville,Davidson,87.0,95.0,96.0,4381,4624,39688,32839,509,2929,68,7273,2955,13508,47451,55969,34696,32352,17901,72,76,67,2344,146000,854
97717.0,94509,Antioch,CA,San Francisco,Contra Costa,179.0,200.0,201.0,2063,2436,35935,9613,719,4204,609,7819,4452,23963,54372,61299,23236,21230,12093,146,121,48,2006,211800,1211
96450.0,91605,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,295.0,325.0,327.0,2814,2377,30950,2148,644,5100,47,15887,1284,35487,43707,46685,16535,15495,6036,407,52,60,1040,345200,1090
95987.0,90006,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,394.0,411.0,410.0,3044,2456,11092,1990,462,11096,283,35348,1148,45804,31403,31669,20384,19026,1341,350,44,20,1358,403200,940
62223.0,11746,Huntington Station,NY,New York,Suffolk,205.0,203.0,205.0,1921,1768,51218,4276,70,4718,0,7452,846,15064,97667,111506,22117,21250,17178,4163,2087,1246,867,466100,1523
96987.0,92677,Laguna Niguel,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,384.0,398.0,400.0,2023,1547,49990,1554,266,5698,18,3620,3496,10145,98264,125735,26294,24655,17622,6426,3896,2831,1639,668900,1820
61645.0,10031,New York,NY,New York,New York,650.0,790.0,802.0,3246,3465,16271,20076,262,1473,39,10828,9963,31424,38338,39400,22970,20969,2111,157,84,587,2001,339100,1098
96023.0,90042,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,444.0,500.0,500.0,2829,2520,31749,1843,267,7228,88,17728,2131,41891,51427,52817,21013,19637,8529,1697,134,167,1376,390800,1169
97576.0,94122,San Francisco,CA,San Francisco,San Francisco,676.0,762.0,764.0,3193,3561,24972,505,21,28159,264,1341,3285,3710,86070,101768,23712,22355,10314,3268,4234,1725,1357,797400,1714
66787.0,21122,Pasadena,MD,Baltimore,Anne Arundel,206.0,207.0,207.0,1970,1940,53844,3376,80,1053,62,573,1451,1606,89142,100684,23021,21727,19067,1801,864,419,1294,297200,1351
58666.0,02155,Medford,MA,Boston,Middlesex,281.0,310.0,312.0,2922,3271,47000,5291,111,4541,25,493,1732,2766,77945,90420,23286,22127,12737,2225,153,57,1159,392700,1464
72532.0,33313,Lauderhill,FL,Miami-Fort Lauderdale,Broward,59.0,61.0,62.0,2080,2334,8842,47158,141,760,0,575,1039,4226,34282,38035,24005,19523,9557,8,0,0,4482,78900,977
96192.0,90640,Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,292.0,309.0,311.0,2541,2632,42293,800,577,8033,61,10171,1465,48213,47436,55665,21330,19719,9076,1676,83,108,1611,384400,1142
97545.0,94080,South San Francisco,CA,San Francisco,San Mateo,511.0,575.0,578.0,2251,2043,25139,1544,190,25429,1535,8597,3568,22295,78378,89248,22678,21631,12918,6697,1730,430,1047,589900,1525
84638.0,60638,Chicago,IL,Chicago,Cook,162.0,169.0,169.0,2076,2178,42301,1652,23,651,0,10181,2004,25125,62927,73416,21088,19602,15398,97,0,39,1486,202800,924
72530.0,33311,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,87.0,97.0,97.0,2158,2354,7519,55577,76,513,0,1332,671,3760,31001,32994,25540,20869,9416,64,40,34,4671,110100,954
99012.0,97006,Beaverton,OR,Portland,Washington,171.0,190.0,191.0,3624,3548,44359,2018,823,9908,370,6364,3162,13128,61869,68596,25410,24035,12214,257,30,0,1375,236100,1079
92036.0,77573,League City,TX,Houston,Galveston,88.0,92.0,92.0,2303,2051,61212,5675,90,4294,0,2181,2320,13516,93178,104509,27761,26586,19399,574,0,32,1175,187000,1184
